Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
165884,2.017492923,-0.090728402,-1.264928696,0.269553339,-0.035814998,-1.021563081,0.106048525,-0.20909108,0.40954147,0.191493814,1.039988502,0.754421659,-0.564042622,0.799511062,0.138883765,-0.078854986,-0.636583472,0.378294643,-0.042069745,-0.279140544,0.301653737,0.98483015,0.011642256,0.040837893,0.194325962,-0.126352206,-0.023408775,-0.069795119,0.75,0
43474,1.101234775,0.098455803,0.082520879,0.447025851,-0.099187789,-0.565230707,0.289335359,-0.050204954,-0.440528205,0.05509126,1.861684753,1.022696586,-0.296278049,0.766459557,0.324091534,-0.113639672,-0.135971205,-0.86866163,-0.04886728,-0.056347018,-0.26782744,-0.915689377,0.154591105,0.221199199,0.134013574,0.133776484,-0.060305407,0.004990019,48.9,0
43817,0.943190537,-0.390971016,1.432122055,1.222394195,-1.170983357,0.36941562,-0.946277338,0.451429661,0.617197669,0.139507839,1.318982536,0.124362853,-1.563041806,0.407889694,1.251455826,0.728315445,-0.577458826,0.785904271,-0.992479608,-0.121868573,0.360278354,0.884576881,-0.057696493,0.188841755,0.155442286,-0.238702016,0.06662833,0.038782052,66.9,0
167182,-0.770503838,0.988082422,1.402887421,-0.302922176,-0.252093415,-0.41275079,0.183117316,0.384159012,-0.147672107,-1.17875327,-0.818521455,1.008061393,1.490188504,-0.050049178,0.424288627,-0.043067604,-0.263535848,-0.191455289,0.280133503,-0.049301591,-0.044447567,-0.138418393,-0.027650533,-0.011249518,-0.268412976,-0.530683054,0.045962694,0.076578054,13.99,0
147885,2.349248907,-1.403582519,-1.197793293,-1.616983225,-1.1133166,-0.652138309,-1.101660394,-0.171660526,-0.996743294,1.614259693,-1.789855785,-1.662553651,-0.752364737,-0.173188448,0.012610617,-0.428998738,0.400976834,0.136374967,0.068718177,-0.522703196,-0.226417011,-0.159404793,0.169550964,-0.765858367,-0.130758441,-0.10958215,0.003879992,-0.062552485,10,0
150624,-0.440295129,0.641865854,2.271828563,0.057154168,-1.360475612,-0.165268331,-0.463965601,-1.664784142,0.451898027,-0.874834033,0.186801273,1.354645077,1.370541118,-0.389916481,0.813013937,0.000120865,-0.154651368,-0.135616498,-0.424432364,-0.266997812,1.569604597,-0.25266499,-0.252650388,0.963782574,1.32372786,-0.147457671,0.208822778,0.160715309,80,0
152897,-1.467415765,-0.994576213,-0.620349004,-0.282015614,2.337179353,-1.275868533,0.255381058,-0.033261618,-0.082171966,-0.813214489,0.194083538,-0.224458636,-0.598610221,-0.606194581,0.129990363,0.766841947,-0.26348618,1.574216899,0.164816133,0.065254401,0.247920246,0.504616834,-0.045624125,-1.126685765,0.769698017,-0.029535704,-0.249978687,0.205980643,79,0
146834,-1.061072012,0.04309997,0.932074427,-0.717085678,0.663044003,0.01460796,0.597493171,-0.595019905,1.242346894,0.443283455,-1.303784112,-0.354941954,0.074085224,-1.005381995,0.030421489,0.154139203,-0.994572382,0.200814501,-0.196525158,-0.309394426,0.204008444,1.109669384,0.135059772,0.535863191,-0.88005347,0.336701053,-1.00957906,0.084131962,8.23,0
62063,1.093326092,-1.320631148,0.864699253,-0.571666248,-1.653078659,0.021307473,-1.186841692,0.22186785,-0.135491838,0.659915416,0.60237843,-0.627016191,-1.168667754,-0.229500573,-0.148427104,1.55897312,0.024658421,-0.224985399,0.843337284,0.261863171,0.397647111,0.834237324,-0.251400894,0.017897146,0.377180111,-0.051738674,0.012766102,0.030911548,136,0
140314,-1.075204295,1.801779265,-1.571359866,-0.465199937,0.070827616,-0.25074046,-1.029919059,-1.940055252,-0.30711315,-1.088984375,-2.276934768,-0.099030665,-0.441319799,1.401776606,0.550190156,0.368403105,-0.355870404,0.686375953,0.204480534,0.367493286,-0.905921258,1.325696741,-0.00263686,-1.002375853,-0.248043808,-0.100464648,-0.03994014,0.045071254,1,0
45894,-0.585204449,0.588614317,2.244710498,0.636369593,0.334501707,0.049994466,0.452683588,-0.296836601,-0.102731074,0.526803903,1.072423997,0.199964252,-0.14472698,-0.20523702,0.864775143,0.227813252,-0.934814468,0.865038379,0.774004673,0.131287641,0.001293885,0.233484232,-0.185760953,-0.014553616,-0.451197831,-0.554137615,-0.442346161,-0.244924704,4.49,0
2449,1.315650669,0.700450437,-0.635078409,0.701835599,0.43724909,-1.089405329,0.491715271,-0.37450046,-0.361641396,-0.642257175,-0.066859861,0.589686832,1.599931612,-1.356279136,0.801630737,0.530126567,0.54450131,0.109116413,-0.146384272,0.039073039,-0.152880089,-0.305520414,-0.159533891,-0.15869532,0.690776957,0.394396382,-0.024412328,0.034947708,0.76,0
78763,1.170639956,0.181440547,0.276360064,0.536637114,-0.217898098,-0.301387573,-0.165374779,0.141366224,-0.072994947,-0.127114671,1.673531393,0.454056382,-0.919319189,0.144336534,0.759813829,0.43214678,0.080740451,-0.124118441,-0.258941438,-0.169053848,-0.220748876,-0.688620825,0.158992191,-0.050784096,0.078511171,0.110378738,-0.01712447,0.014880846,1.29,0
161469,-2.218316794,0.839557217,-0.937508849,-1.032425264,1.113412983,-1.712079357,1.141005217,-0.128076393,-0.02171763,0.661511334,0.897646097,0.258886897,-1.145823466,0.958731917,-0.429184888,-0.494536451,-0.401323754,0.008238869,0.149861097,-0.043737659,0.03050605,0.61402301,-0.938601605,0.101549008,0.439763285,0.201188557,0.421303379,-0.148598261,32.82,0
112987,0.304547107,0.148856687,0.015523266,-2.034395207,0.217774949,-0.785520854,0.506372636,-0.238520986,-1.613867411,0.336474527,0.736342567,0.109911469,0.987072056,-0.095855838,-0.89908136,1.150028259,-0.387054353,-0.679361154,0.630681165,0.087256758,0.550115413,1.553204192,-0.315648703,-0.256293232,0.000289695,-0.008418342,0.035323215,0.017245941,15,0
47010,-2.426862304,0.140182071,0.893783824,0.148405237,-0.800893003,-0.679613962,-0.313623747,0.959682626,0.453772589,-0.974421859,-1.501762067,0.639565009,-0.140605826,-0.025336092,-1.513863569,-0.048229406,0.340765264,-0.451063409,-0.252660133,0.085167269,-0.003245993,-0.059551781,-0.269711301,0.468613383,0.122074178,0.368248619,0.261825346,-0.084705228,85.91,0
40625,-0.366461324,0.909142595,0.602280509,0.104487952,-0.274924016,-0.660911852,0.149000809,0.495659236,-0.269209189,-0.560354675,-0.782856566,-0.941208378,-2.031371571,0.973832181,1.097331309,-0.016016864,0.187762557,-0.330961108,-0.474071878,-0.371000372,0.143512355,0.238156962,0.009222796,0.04624497,-0.391673655,0.328105736,-0.10825821,-0.039488171,1.5,0
33708,-1.554031835,-1.096937027,2.011803298,-1.355564591,0.261776984,0.367422556,-0.123705655,0.632138971,0.716648521,-1.323871501,0.783188859,0.661691872,-1.398267604,-0.237234785,-1.633945571,0.087225171,-0.1299502,-0.86431388,-1.569473131,0.129363557,0.113849348,-0.017943991,0.468255438,-0.27414667,-0.551897969,0.61294852,-0.006743227,0.133614532,138.7,0
34115,-0.657656124,0.210899962,1.700356408,0.599790842,0.227053747,-0.498854674,0.043032707,0.210240695,-0.232741564,-0.212485054,0.659840252,0.070838757,-1.575865121,0.392990088,-0.601313089,-0.406286828,0.131630057,0.236492247,1.353821182,0.054431415,-0.054736607,-0.209055378,-0.035501566,0.33794005,-0.327100082,0.291099191,0.080349783,0.125660849,1,0
39774,-1.064511371,0.794941273,2.23012157,1.005572721,-0.980625608,0.490386913,-0.20978326,0.787381381,-0.062221129,-0.816679074,-0.89869306,-0.513969179,-1.256819635,0.324555709,1.219393584,-0.203569949,0.419692039,0.115682336,0.16085373,-0.041938331,0.140114292,0.257220352,-0.038387335,0.041615501,0.14729441,-0.232063498,-0.011321447,0.028847629,68.29,0
119006,2.011206046,0.002410022,-0.880346185,0.501960716,-0.230309835,-1.338676537,0.257210137,-0.395023468,0.357464041,0.031096434,-0.148548037,1.13391516,1.002187851,0.105863811,-0.053042794,-0.330749939,-0.139293292,-1.216067927,-0.09049434,-0.164496237,-0.240235327,-0.520268302,0.379468469,0.428337203,-0.336904211,0.171299717,-0.061755132,-0.05288156,8.99,0
52353,1.121947879,-0.781718016,1.647378846,0.626614228,-1.559826839,0.67528891,-1.349190302,0.507730117,2.143517421,-0.562144092,-1.383227562,-0.023243052,-1.818002639,-0.82669667,-1.055047606,-0.65677213,0.853828978,-0.788594307,0.259450639,-0.25186887,-0.11778655,0.130472964,0.022589491,0.159273336,0.139955508,1.16213589,0.013253504,0.009532064,1,0
57362,1.027942561,-0.297304472,0.582306838,0.574864773,-0.354661831,0.582374544,-0.39849452,0.368188846,0.416310986,-0.132023315,1.353556635,0.856482619,-1.081728517,0.325816071,-0.217158419,-0.526092756,0.378240279,-1.038994419,-0.185635159,-0.154236221,-0.184331955,-0.456083956,0.109639951,-0.288276379,0.091443817,0.327814429,-0.006732042,0.00260165,42.01,0
11008,1.203759909,-0.029060417,0.900251263,0.208241508,-0.751659105,-0.509066553,-0.51966198,-0.07264362,1.434563335,-0.359429686,2.38724315,-1.528965385,1.986213633,1.615819584,-0.151748912,0.670497945,0.027340475,0.616293186,-0.115322253,-0.052155554,-0.011603073,0.204885508,-0.03165089,0.353964884,0.186331477,1.013006326,-0.091369682,-0.003791269,15.95,0
111926,1.377174687,-1.097076583,-2.806053828,0.868219452,0.1784149,-1.728745742,1.477557895,-0.719593634,-0.015652028,0.126520301,-0.994629778,-0.519380022,-1.393051317,1.184906794,-0.085167504,-0.70204891,-0.016066244,-0.458652931,-0.120109011,0.46543342,0.492887292,0.661144241,-0.514533359,0.135380471,0.494020938,0.682347778,-0.206478244,-0.026702014,398.4,0
146005,-0.571143404,1.213074034,-1.212632723,-0.962871028,1.482849919,1.199026829,0.262702864,0.929875777,-0.253610952,-0.715267675,0.985234026,0.796633265,0.052431031,-0.529726143,-0.15467869,-0.06663208,0.883478094,-0.849231032,-0.817720868,-0.025508998,-0.236586255,-0.528690189,0.152506079,-1.05128019,-0.511664669,0.230829397,0.254305512,0.047840002,8.98,0
161663,1.85232244,-1.984180628,-1.597327215,-1.543576963,-1.153614528,-0.75769162,-0.536932975,-0.348446269,-1.866077775,1.733297167,0.619375488,-0.131168533,0.881045704,0.005282703,-0.479547686,-0.283381708,0.006715235,0.685972485,-0.030143981,0.091116788,0.264454986,0.701643467,-0.197513917,-0.294727367,0.016531992,0.050745575,-0.056480315,-0.030805097,252.5,0
68304,-2.171087101,0.727987264,0.406986025,1.342415986,-0.519039476,0.448562076,1.065287938,-0.084913329,0.456703735,1.562472224,1.602282371,1.289947723,0.501567525,-0.428416028,-0.344328111,-1.037025146,0.242506102,-0.483871269,0.816043605,0.024811859,-0.30152823,0.364983553,-0.080097722,0.287063007,0.13058547,-0.314697802,-0.136363542,0.051365994,170,0
705,1.205845553,0.172719817,-0.643274256,1.514711759,2.162043973,4.067598726,-0.620643008,0.997023434,-0.410812186,0.583208118,-0.658349206,0.00350149,-0.153536929,0.034305893,-0.444354028,0.603086133,-0.738470646,-0.233502519,-0.210492188,-0.044368458,-0.342351074,-1.032513559,0.048986284,0.971533223,0.534092708,-0.164691049,0.010942959,0.020108675,6.55,0
161882,-0.824569376,-0.906267073,-0.253101244,4.919512516,1.030459054,0.975446876,0.821777525,0.161808848,-1.359063329,1.419167902,-2.451035472,-1.71512126,-1.380188823,0.476851541,-0.135466883,-0.314306689,0.202893461,0.622757775,1.490010888,1.059667394,0.496182122,0.674356615,1.035371378,0.022570773,-1.145851416,0.319208903,0.166046808,0.345956366,351.22,0
153978,1.983934805,-0.963884907,-1.261067327,-0.693916209,-0.744919842,-0.398345924,-1.010490895,0.093961326,-0.097025043,0.239539917,1.240304122,-0.520112715,-0.68107815,-1.750598687,-0.233893695,1.921755583,1.161740347,0.176339495,0.474690734,0.14448891,0.31553001,0.751199943,0.087442398,0.646175797,-0.215495232,-0.147649923,0.003517104,-0.005077316,79.98,0
35503,0.82303684,-0.344312845,0.253133535,1.405209304,-0.25543477,0.191025011,0.163830327,0.096516746,0.030181769,-0.024442192,1.144180798,1.165700074,-0.29947941,0.319651693,-0.763456802,-0.501100013,0.023583005,-0.437594221,-0.126359569,0.128054789,0.04227811,-0.033903126,-0.210222082,0.030862282,0.57247232,-0.345641484,0.006210307,0.032395377,163,0
72244,-0.908235477,0.96645776,0.8249453,1.195484623,-0.245409334,0.664351333,0.431890846,0.709453532,-0.638953453,-0.22229071,0.521723889,0.521276616,-0.764231329,0.648613659,-0.420688136,-0.756117782,0.458592612,0.077234694,1.113946519,0.199915533,0.082401942,0.252299594,0.071443707,-0.313598973,-0.037430218,-0.218953668,0.26425622,0.133842527,101.47,0
56599,-0.938166926,0.77632685,1.828883103,0.155874023,0.019897389,-1.114556385,1.063136013,-0.080874455,-0.51068689,-0.75497548,-0.573795122,-0.842107686,-1.684260111,0.571890537,0.504449316,0.168294496,-0.426769959,0.047515582,-0.956757366,-0.084370466,0.124520473,0.095359326,-0.208801122,0.666221873,0.625248222,-0.425002267,-0.001378799,0.068484317,56.99,0
51803,-1.647526927,1.093779056,0.955743975,1.57852781,-0.407382986,-0.21536036,0.054096552,0.783982183,-0.944366344,-0.75325714,-0.403560328,1.183826685,1.126358677,0.431701043,0.070614727,-1.093541204,1.026930551,-0.841316336,0.667103122,-0.168709846,0.108616964,0.336913551,0.096225635,0.463624371,0.199962734,-0.217166992,-0.130681593,-0.190706099,23.52,0
133679,2.133324896,0.086311949,-2.573886345,0.421431369,0.842113469,-1.336296164,0.854009474,-0.463357829,0.097698395,0.306476268,-1.1146224,-0.850659571,-1.943172055,1.185219552,0.018574538,-0.740691277,0.009079492,-0.506353969,-0.027166629,-0.331584335,0.247311404,0.778608541,-0.13180947,0.72735137,0.632130726,0.700570278,-0.138321887,-0.08962038,10,0
142674,2.064755104,-0.920958812,-2.497536683,-1.124483949,0.266842049,-0.822539136,0.212705047,-0.358518694,-1.126309621,1.065398332,0.580826427,-0.50613516,-0.614142583,0.691029296,-0.609293149,0.830078796,-0.037050573,-0.928696498,1.09309812,0.175441324,0.421512324,0.881849396,-0.186948731,0.330697742,0.435132028,0.044627679,-0.113160422,-0.071318788,120.88,0
30503,-0.725703667,1.057659902,1.070101902,0.738904318,0.783269244,-1.27096109,0.744362894,-0.09955122,-0.654209134,-1.02920206,-0.229143162,-0.689638013,-0.686555772,-1.011426511,0.937816042,0.389663466,0.753216789,0.732504265,-0.35854151,0.024903473,0.049843787,0.039319728,-0.279870015,0.25809694,0.29235386,-0.34750676,0.095830393,0.13969225,1,0
159618,2.101526515,-0.797878076,-0.255340268,-0.370945788,-1.112283521,-0.599257735,-0.831694452,-0.170288187,-0.139420216,0.763150248,-0.941146175,0.718180681,1.688345624,-0.512990521,0.256508503,-1.077014011,-0.379330224,0.815455714,-0.791734766,-0.490695492,-0.567513392,-1.010453452,0.462217346,-0.124461875,-0.690749939,0.276995295,-0.002626936,-0.034848031,18.9,0
49058,1.329424101,-0.806657884,0.846935369,-0.806283144,-1.363771416,-0.225149056,-1.163865908,0.139381587,-0.533848304,0.791398872,0.966546694,-0.415053877,-0.386623447,-0.134686109,0.51418819,1.806039941,-0.276967978,-0.164008457,0.638562306,0.09589152,0.411326452,1.045771774,-0.159110879,0.035755023,0.414035555,-0.045604793,0.026376711,0.013204659,24.99,0
130052,2.073811874,0.177978431,-1.683903656,0.422614731,0.420991945,-0.894443917,0.201664122,-0.251960662,0.456075823,-0.384931668,-0.498429935,0.282907726,0.294605798,-0.88954214,0.176871644,0.295779558,0.471820945,-0.347380247,0.03916187,-0.142849591,-0.360053526,-0.919075,0.341415414,0.5745207,-0.254294461,0.168894119,-0.061021791,-0.029696781,1.29,0
158867,-2.203976087,1.411295987,0.953667098,0.982923249,-0.246761067,0.483315751,-0.211986988,1.070620322,-0.230185136,-0.23907365,-0.053597286,1.318351402,0.220908779,0.247625016,-1.490278123,-0.456943664,0.332463494,-0.088197181,1.673394783,-0.155658651,-0.518108834,-1.18832082,0.129276171,-0.455255038,0.54998789,-0.776704174,0.057380621,-0.002975644,20.3,0
139572,1.988696709,-0.448879371,-0.167400577,0.298122338,-0.606088573,0.094161311,-0.869495997,0.121412378,1.532806591,-0.188826971,-1.130038531,0.487150712,0.54893493,-0.346856832,0.948243936,0.530350716,-0.829856021,0.369454853,-0.200957423,-0.152582044,0.056282023,0.330000269,0.261636998,0.468535454,-0.319606122,-0.427860126,0.05436363,-0.020877715,9.15,0
56510,-1.742761268,1.35982319,1.842459373,-0.731934899,-0.507263289,0.697175125,1.392838987,-0.335546909,1.716069512,1.616172552,1.365788486,1.017777329,-0.1647365,-1.571310764,-1.830160481,-0.859952171,-0.319965786,-0.785547262,-0.480337263,0.746570123,-0.418534502,0.415501628,-0.313771633,0.279362476,0.092754368,0.26028433,0.022618294,-0.766845952,114.89,0
152020,0.054563804,0.934313802,0.286933061,-0.609701453,0.5103327,-1.069271207,1.067595596,-0.25160763,-0.167775918,-0.434969354,-0.837847547,0.565795729,0.864022609,-0.059574811,-0.491607277,-0.115001295,-0.479158555,-0.832468431,-0.066159807,0.013420156,-0.255986679,-0.513239876,0.048203205,-0.007909067,-0.453210781,0.139316092,0.253199088,0.098419123,1.98,0
128707,-1.598518867,-1.239359578,-0.610130681,-1.455942102,0.010802971,-0.841993818,0.807220161,0.239917092,-1.708108173,-0.239315316,-0.276192542,-0.016319063,-0.375609255,0.743745507,-1.581394204,-1.19927785,-0.433220192,1.945460408,-1.191120307,0.09094944,0.372964143,0.697052496,0.219577273,-0.304433717,0.10853238,0.836358466,-0.118512173,-0.061165401,262.5,0
68495,1.133852087,-0.266809308,0.330638477,0.524354708,-0.40575318,0.039864634,-0.235190315,0.128875621,0.467356014,-0.049860587,0.289268583,0.464204012,-0.902375153,0.227613344,-0.67303043,0.266579407,-0.435132079,0.092652797,0.792603685,-0.035312908,-0.276088403,-0.821286811,-0.049535759,-0.357199199,0.325621457,0.309459318,-0.0436438,0.005143927,57.49,0
151139,-1.07389886,0.347036437,-0.211513568,-2.517402726,1.144509427,0.675461749,0.20769125,0.882786226,0.343881508,-1.393973884,0.208091467,0.847322505,-0.741475212,0.469780945,-1.384769858,-0.544614241,0.05963811,-1.156744942,-1.342906359,-0.287007321,0.243929738,0.850899169,-0.248420618,-1.550949846,-0.249715539,0.868885074,0.219344006,0.076857145,1,0
143958,1.914891023,-0.44767031,-0.977842708,0.212467738,-0.398216917,-0.804697546,-0.062875175,-0.107425399,0.92894123,-0.037996406,0.715163806,0.932671804,-0.889486321,0.446403908,-0.910814117,-0.307060925,-0.275103038,-0.098642501,0.600165806,-0.199313387,-0.091913636,-0.162911215,0.187907228,0.07502648,-0.145449897,-0.1159173,-0.040180001,-0.059569338,44.86,0
90389,1.885445026,1.57677438,-2.811339996,4.507521458,1.788152838,-0.764690271,0.639972862,-0.188177255,-0.127934462,-0.549843686,2.243859049,-3.510495585,0.190032252,-2.329342249,-2.221010635,2.07261681,3.417708818,2.176422469,-1.742799026,-0.251600162,-0.394231579,-0.851062959,-0.012351819,-0.831742577,0.176898786,-0.013582282,-0.046591898,0.019175748,15.21,0
156740,2.083591534,-1.000408624,-1.373241801,-1.024555483,-0.540247022,-0.60899301,-0.540781987,-0.016671301,-0.461933909,0.998815508,0.819833717,-0.865871727,-1.982211343,0.604580495,-0.312632752,1.138893385,0.155488646,-1.147787415,0.968168998,-0.053196624,-0.00270117,-0.300839809,0.317468012,0.631788503,-0.3258869,-0.474612811,-0.060923105,-0.056674188,56,0
155459,0.333215336,-0.738122981,1.013666993,-2.833728638,-0.068939383,-0.202753334,0.897208347,-1.354411805,-1.19139038,2.548302509,0.724118015,-0.923732818,0.294998818,-1.554876079,-1.170232989,-0.769978407,-0.519630814,0.388161566,0.116163957,-0.159339709,-0.279060938,0.395265711,-0.25083133,-0.351469291,-0.573505172,-0.426285309,-1.25762702,-1.072651249,50,0
135672,2.112657706,0.002859782,-1.333492542,0.244350365,0.279414406,-0.795699731,0.2346984,-0.345401387,0.44296131,0.046227095,-1.194782482,0.723322579,1.149173161,0.041965269,-0.015310551,0.051042701,-0.594405089,-0.762572261,0.400234085,-0.141269221,-0.323923366,-0.74712327,0.24366236,-0.628362666,-0.17334925,0.235612213,-0.0652403,-0.064962249,1.29,0
